answer;a1-;a2-;a3-;a4-;a5-;a6-;a7-;a8-;a9-;a10-;a11-;a12-;a13-;a14-;a15-;a16-;a17-;a18-;a19-;a20-;q21-;a22-;a23-;a24-;a25-;a26-;a27-;a28-;a29-;a30-;a31-
"Тема, не вошедшая в список
Здравствуйте, Лена! Вы пишете, что узнали о суициде бывшего молодого человека, не испытываете эмоций, только трясёт всё тело. Лена, я очень Вам сочувствую, хочется Вас поддержать.

Лена, то, что с Вами происходит – это нервная дрожь. Это нормальная реакция организма на ненормальные обстоятельства. Таким образом Ваш организм сбрасывает напряжение, помогая справиться со стрессом. Нервная дрожь может длиться от нескольких минут до нескольких часов. Останавливать её нельзя, иначе напряжение останется в теле и в последующем может стать причиной мышечной боли и других болезней.

Вы пишете, что не испытываете никаких эмоций. Лена, из жизни ушёл человек, с которым вы были вместе 7 лет. Это не чужой для Вас человек. Вы сейчас переживаете утрату, горе. Горе состоит из несколько этапов или фаз.

1. Шок. На этом этапе человек как бы оглушён. Не испытывает никаких эмоций, они «заморожены». Он мало что осознаёт, поражён ситуацией. Такое состояние в среднем продолжается семь-девять дней. Впоследствии нередко возникают пробелы в воспоминаниях об этом времени.

2. Гнев. Вторая фаза – это фаза гнева и бессилия. Человек может гневаться на то, что случилось такое с ним, на того, кто его оставил, хотя это переживание не всегда считается легальным и приемлемым и часто вытесняется. Гнев здесь чередуется с апатией. Еще вторая фаза может называться фазой протеста, когда мы отрицаем факт потери, мысленно вступаем в торг с судьбой, ищем пути, то, как бы мы могли изменить прошлое, чтобы избежать потери.

3. Фаза страдания. Здесь потеря признается и возникает много переживаний в связи с этим. Здесь могут появляться и боли в теле и возникать мышечная слабость. Может возникать вина. Важно все это проговаривать, делиться с близкими.

4. Последняя фаза – это фаза интеграции, когда все случившееся становится такой историей или опытом для человека, когда он уже может говорить о случившемся, как о чем-то отдельном от него, когда нет сильной эмоциональной включенности в те события.

При переживании горя важно не держать свои эмоции в себе. Все переживания, тревоги лучше разделить с тем, кто сможет понять и разделить Вашу боль. Здесь важный момент заключается в том, что переживать важно не просто в присутствии другого, когда мы вроде рядом, а вроде и одни остаемся со своими эмоциями, а именно адресовать свои переживания другому человеку. Если говорить о сроках переживания потери, то при потере близкого человека горевание может продолжаться до года, если уже сверх этого срока, то имеет смысл задуматься о том, чтобы обратиться за помощью к психологу.

И конечно же, фазы следуют не строго одна за другой, они могут пересекаться, накладываться друг на друга.

Лена, рекомендую Вам обратиться за помощью к психологу в формате очной консультации. Если очное посещение психолога по каким-либо причинам невозможно, Вы можете также обратиться к психологу на нашем сайте в формате Личный кабинет (позволяет общаться с одним психологом на протяжении необходимого времени, диалог со специалистом на сайте отображаться не будет). Также Вы всегда можете позвонить на наш телефон психологической помощи, +7(495)989-50-50 (круглосуточно, анонимно, бесплатно, оплачиваются только услуги связи).

С уважением, Светлана.

";1;1;0;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Суицидальные мысли и намерения, тревога, страхи
Здравствуйте, Дарья!

На протяжении долгого времени Вас преследуют суицидальные мысли, возникшие еще в раннем детстве. На фоне давления и непонимания окружающих причиняете вред себе, делая эмоциональную боль физической. На сегодняшний день Ваше состояние достигло крайней точки отчаяния, что привело к обесцениванию окружающего мира. Позвольте поддержать Вас в столь сложный период жизни, и поблагодарить за то, что Вы нашли в себе силы обратиться за помощью.

Желание уйти из жизни возникает у человека в периоды острой боли, когда кажется, что выхода из сложившейся ситуации нет, и освободиться от угнетающего психоэмоционального состояния можно, выбрав только один путь. В своем обращении Вы не указываете причин Вашего длительного желания завершить страдания путем самоубийства. Подумайте, что могло вызвать это желание еще тогда, в детском возрасте? С чем это связано? А также попытайтесь ответить себе на вопросы, в какие моменты особенно, Вам приходят эти мысли и возникает потребность нанести себе самоповреждения? Причинами могут быть люди, ситуации, чувства, определенные мысли и эмоции. Вызывает ли ваше окружение, люди или предметы, неприятные или трудные воспоминания? Вероятно, в вашей жизни случались события, нанесшие неизгладимый отпечаток на Ваше состояние?

Важный момент, который дает нам возможность справляться трудными жизненными ситуациями - это ресурсы, некая опора и сила. Ресурсами могут быть знания, умения и навыки, которыми Вы обладаете. Ваш жизненный опыт, вера, ценности, характер, качества также являются ресурсами. И когда их мало, важно обратить внимание на себя, подумать о том, чем хотелось бы заняться и начать достигать этого. Дарья, кто или что Вам приносит удовольствие, делает вас чуточку счастливее? Чем Вам нравится заниматься, что доставляет положительные эмоции? Возможно, стоит обращаться к этому чуть чаще? Очень важно нормализовать режим сна, питание и иметь некоторую физическую активность в своей жизни, для того, чтобы поддерживать организм и иметь силы на решение остальных задач.

С данным состоянием очень тяжело справляться в одиночку. Сейчас Вам требуется поддержка и понимание людей, которым Вы можете доверить Ваши переживания. Подумайте, к кому Вы можете обратиться? Возможно это знакомые, друзья, близкие люди? Если таковых нет, то Вы всегда можете обратиться на анонимный и бесплатный телефон доверия нашей службы +7 (495)989-50-50, где Вам окажут экстренную психологическую помощь. Главное, не бояться обратиться за помощью! Попробуйте обратиться за очной консультацией к психотерапевту по месту жительства для более глубокой проработки Вашей проблемы.

Помните, что жизнь – это наличие всех возможностей. Смерть это отсутствие всяких возможностей. Выбирая первое, Вы получаете неограниченное количество попыток, безлимитные шансы исправить даже самую неблагоприятную ситуацию и найти новый смысл жизни, который сейчас, в силу эмоциональной нестабильности, неочевиден. Выбирая второе, Вы упускаете, шанс, когда можно все исправить и попробовать жить заново.

Берегите себя! С уважением, Елена!";1;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1
"Суицидальные мысли и намерения, тревога, страхи
Здравствуйте. Анастасия.

Читая обращение казалось, что все, что в Вас копилось, Вы написали здесь. Смотря на текст чувствовался спектр негативных чувств, возможно, в связи с изменением отношений с Вашим партнером Вы испытываете боль, разочарование, печаль и тревогу. Вы не знаете, как поступить Вам дальше и какое решение будет верным в этой ситуации. В тексте были и противоречивые высказывания, на которые стоит обратить внимание. Вы держитесь за партнера, прося его остаться с Вами, хоть в обращении Вы пишите, что уже не можете терпеть такое отношение.

Анастасия, Вы испытываете и любовь, возможно, привязанность к этому человеку. Кажется, вы боитесь, что потраченное время и годы уйдут в пустую и не сможете найти себе другого жениха в будущем. Но действительно ли Вы готовы и в дальнейшем смиряться с таким поведением мужа? Готовы ли Вы к тому, что его поведение не изменится? Разве Ваш возраст преграда новым отношениям? Ответьте для себя на эти вопросы, возможно, они смогут направить Вас к решению проблемы.

К сожалению, мы не можем заставить другого человека поменяться и измениться, как бы нам этого не хотелось. Мы можем поговорить с человеком об этом, что его поведение задевает и ранит нас. Но необязательно, что после этого разговора человек поменяется. Все зависит от него и его отношения к Вам. Поэтому Вам стоит решить самой, готовы ли Вы дальше быть с этим человеком, выходить замуж, когда на этой стадии отношений у Вас такая ситуация.

Анастасия, навряд ли есть истинное верное решение, ведь только Вы знаете, как будет лучше Вам и как Вы желаете поступить. И даже если совершим ошибку, по-нашему мнению, разве ее нельзя будет исправить?

Рекомендую Вам обратиться к очному психологу или психотерапевту. Специалист не только выслушает Вас, узнает ситуацию, но и может сопровождать во время Вашей работы над решением ситуации.

https://psi.mchs.gov.ru/psihologicheskaya-sluzhba/stati/kogda-v-otnosheniyah-slozhno - статья «Когда в отношениях сложно».

Прочтите эту статью, возможно, Вы для себя почерпнете информацию, которая будет полезна в решение проблемы.

С наилучшими пожеланиями, консультант Полина.";1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Другая тема
Здравствуйте¸ Владислав! Слышу, что вас сейчас одолевают тяжелые мысли о смысле жизни, о мироустройстве! Для людей это абсолютно естественно и нормально, ведь мысли о бытие присутствуют с нами всегда и везде. Они нас направляют, мотивируют, где-то помогают, а где-то подводят. Природа нас наделила этими свойствами – думать, размышлять, воспринимать и без них не бывает полноценной жизни. Однако могу предположить, что эти мысли вызывают у вас негативные чувства. Что-то вас, может, пугает, настораживает или вызывает противоречие. Чтобы это ни было, важно эти вопросы обсуждать с теми, кто, возможно, имеет больше опыта и представления. Старайтесь проговорить свои мысли и вытекающие оттуда чувства со взрослыми, родителями, возможно приятелями, с теми, кому вы доверяете и от кого можете получить понимание и поддержку. Чрезмерные размышления истощают, пытайтесь занимать себя действиями. Если возникает какая-то мысль в голове, и она навязчивая, старайтесь проверить ее на объективность. Почитайте книгу или научную статью в интернете о тех вопросах, которые возникают у вас в голове, добавляйте ясности, четкости, реалистичности в эти мысли. Говоря про сам феномен «смысла жизни» - он достаточно интересен, у каждого он свой, его можно найти в любой, даже безвыходной ситуации, или же с годами, у человека смысл жизни может меняться. Смыслом жизни может быть что угодно, для одного это семья и близкие люди, для другого мечта и значимые цели в жизни (получить образование, устроиться на работу мечты, купить машину и др.), для третьего это жить и получать удовольствие от жизни. Могу предложить почитать книгу известного психолога Виктора Франкла «Сказать жизни – «да»», в книге приводятся личные истории проживания в концлагере, где стремление к смыслу жизни являлось главным способом сохранить свою жизнь в зверских условиях.

Владислав, сложно рекомендовать что-то еще, не владея более подробной информацией о вашем состоянии, подумайте над моим сообщением, и если почувствуете, что вам не становится лучше, негативные мысли начинают овладевать вами, то стоит обратиться к психологу. Если почувствуете, что нуждаетесь в экстренной психологической помощи, позвоните нам по номеру +7 (495)-989-50-50, Вам окажут помощь.

Удачи! С уважением,

консультант службы";0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Здравствуйте, Полина.

Вы пишете, что истощены психически и физически, часто испытываете грусть, апатию, потерю интереса, у Вас возникают мысли о суициде. Вы утомлены от трудностей, через которые нужно пройти, чтобы вылечить ребёнка. Возможно, дочка также устала от болезней и выражает это в доступной ей форме – отказывается от лечения, кричит, что естественным образом вызывает переживание агрессии с Вашей стороны. Но при всём этом Вы продолжаете «тянуть паровоз», стараетесь ответственно выполнять Ваши повседневные дела. Вы пишете, что на самом деле Вам хочется лечь и молча плакать. Было бы хорошо, если бы Вам удалось выделить хоть полчаса или час в день на то, чтобы отдыхать, не делать совсем ничего, просто побыть наедине с собой, сосредоточиться на своих мыслях и чувствах. Всем людям время от времени необходимо остановиться, передохнуть, собраться с силами для того, чтобы иметь возможность двигаться дальше. Давайте подумаем вместе, как можно сделать приятное для себя здесь и сейчас: например выпить чашку чая с конфетой, почитать любимую книгу, посмотреть интересный фильм, принять душ, обнять дочь, прогуляться, сходить в кино, пока ребёнок в садике, и т.д.

Полина, Вы пишете о трудностях, с которыми сталкиваетесь при общении с ребенком. Подумайте, а какие моменты в общении с дочерью наоборот являются для Вас наиболее приятными? Есть ли что-то, что Вам нравится делать вместе? Сейчас, когда Вы находитесь в состоянии утомления, очень важно сосредоточиться на том, что вызывает у Вас тёплые позитивные чувства.

Полина, в случае, когда не хватает внутренних ресурсов, сил, энергии, нам свойственно искать помощи и поддержки у близких людей. Вы написали, что в данный момент все коммуникации помимо семьи потеряны, а от родственников Вы часто получаете осуждение. Однако возможно, что кто-то из членов Вашей семьи всё же смог бы оказать Вам поддержку. Важно помнить, что просить о помощи нужно на таком языке, который понятен собеседнику. А также о том, что Вы имеете полное право на такую просьбу. Представьте, что Вы – капитан корабля, который находится в плавании. Для того, чтобы плавание было успешным, Вам необходимо распределить дела между другими членами экипажа. Нужно, чтобы каждый принимал участие в общем деле. Подумайте, какие из повседневных дел Вы могли бы передать другим членам Вашей семьи. Главная цель, в которой заинтересован каждый из членов семьи – это душевное и физическое благополучие Вашей дочери, а также Ваше собственное здоровье.

Возможно также, что в Вашем окружении всё же есть люди (родственники, соседи, знакомые, друзья), к которым Вы можете обратиться за помощью. Дайте им понять, что Вы нуждаетесь в поддержке.

Полина, то, что Вы обратились на сайт психологической помощи, уже говорит о том, что у Вас есть желание и потребность предпринять действия для того, чтобы разрешить сложившуюся ситуацию. Помните, что дорогу осилит идущий.

В случае ухудшения состояния Вы всегда можете позвонить по номеру телефона 8-495-989-50-50, это телефон экстренной психологической помощи, где Вы сможете получить поддержку специалиста и обсудить план дальнейших действий.

Если у Вас остались вопросы, связанные с общением с дочерью, Вы можете обратиться по телефону 8-800-200-01-22. Это детский телефон доверия, где можно получить консультацию по вопросам взаимодействия с ребенком.

С уважением, консультант службы.";1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"Суицидальные мысли и намерения, тревога, страхи
Здравствуйте!

Вы знаете, что ваш близкий (или друг, знакомый), готов совершить суицид - и очень боитесь, что он действительно это сделает, переживаете за него. Такое чувство по вашему сообщению, что вы сейчас как-будто бы мысленно перебираете все возможные слова, действия, способы - все, что могло бы как-то человека удержать от этого шага. 

Наверное, первое, что можно порекомендовать, когда человек планирует совершить суицид - это предложить ему самому обратиться за профессиональной помощью. Вы пишете, что ваш знакомый уже к специалистам обращался - но вроде бы по вашим словам напрашивается вывод, что это не очень помогло, а почему именно, и что можно предпринять, чтобы обращение за профессиональной помощью все же привело к улучшению - из вашего сообщения определить сложно. Поэтому хорошим вариантом было бы позвонить на наш телефон и поговорить о ситуации в режиме живого диалога. 

Я также хотела бы предложить вам прочитать статью на нашем сайте ""Если близкий человек хочет уйти из жизни"" - https://psi.mchs.gov.ru/psihologicheskaya-sluzhba/stati/esli-blizkiy-chelovek-hochet-uyti-iz-zhizni, возможно, она также будет полезной для понимания того, что вы можете предпринять в этой ситуации. 

С уважением, Анна";1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Тема, не вошедшая в список
Здравствуйте!

Мысли о суициде приходят людям тогда, когда возникшие трудности кажутся им неразрешимыми. Но то, что Вы написали на сайт психологической помощи, говорит мне о том, что в глубине души Вам хочется найти решение, помочь себе, изменить Вашу жизнь.

Вы пишете, что потеряли человека, который был для Вас всем, и что этот человек сделал Вам очень больно. Сейчас Вы остро переживаете чувство несправедливости, испытываете сильную обиду и злость по отношению к нему, возможно, хотели бы как-то отомстить. Для меня эта ситуация выглядит так, будто этот человек сейчас является центром Вашей жизни, в то время как Вы сами находитесь в стороне, где-то на обочине. Но ведь это именно Ваша, а не его жизнь. У Вас главная роль в этом фильме, мало того, Вы и режиссер, и отчасти сценарист происходящего. Например, Вы пишете, что уже однажды смогли сами справиться с тяжелыми мыслями, преодолеть их, хотя момент расставания был явно очень непростым. Вы смогли справиться, защититься от переживаний - идёте к окружающим людям, чтобы не оставаться наедине с собой. Это говорит о том, что Вы способны помочь себе и умеете преодолевать негативные эмоциональные состояния. Пожалуйста, не прекращайте эти спасительные действия, Вам нужна поддержка близких людей. К кому Вы можете за ней обратиться, кто мог бы Вас доброжелательно и внимательно выслушать? Могли бы Вы найти в себе силы обратиться за очной профессиональной помощью?

Скажите, а если бы Вы действительно снимали фильм об этой жизненной истории, как бы выглядело продолжение эпизода ""случайная встреча на улице""? Главная героиня тихо и бесславно угасает, не пережив предательства? Или круто меняет свою судьбу, как будто из пепла возрождаясь к полноценной, интересной, наполненной событиями, людьми и приключениями жизни? Представьте, что через 5 лет вы вновь встречаетесь на улице с бывшим возлюбленным, небрежно бросаете ему ""привет, скотик"" и проходите мимо. А он теряет дар речи при виде сногсшибательной уверенной в себе женщины, выходящей из дорогого авто в компании спортивного красавца, и только по голосу еле узнает в Вас ту, с которой когда-то мог грубо обращаться.

Мне хочется обратиться к Вам по имени, но Вы его не написали, к сожалению. Я верю в то, что Вы сможете переписать свой сценарий наилучшим образом, дадите фильму свое имя и выберете ту жизнь, для которой родились и предназначены.

С уважением, консультант службы.";1;0;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Суицидальные мысли и намерения, тревога, страхи
Соня, здравствуйте!

В своем обращении вы описываете свое самочувствие, и по вашему тону явно чувствуется, что ваше состояние вызывает у вас тревогу и беспокойство. И я согласна с вами в том, что такие проявления важно не оставлять без внимания и стоит проконсультироваться по этому поводу с врачом-психиатром. Это можно сделать в Психоневрологическом диспансере по месту жительства, которые есть во многих населенных пунктах (по полису обязательного медицинского страхования обратиться туда можно бесплатно). Вы также можете проконсультироваться, позвонив на Горячую Линию института им. Сербского 8 495 6377070 (на линии работают врачи-психиатры, которые смогут ответить на ваши вопросы).

С уважением, Анна  ";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Суицидальные мысли и намерения, тревога, страхи
Здравствуйте, Милана!

Написанное Вами обращение, говорит о том, что сейчас Вы находитесь на этапе, когда необходимо разобраться с событиями и мыслями, которые заставляют Вас делать такие выводы о себе и своей жизни. Очень жаль, что Вам пришлось столкнуться с этим. Вы делаете шаг в верном направлении, обращаясь к нам в службу и делясь своими мыслями и чувствами. Когда человек проговаривает свои чувства и переживания, он дает им возможность выхода, что положительно влияет на его психоэмоциональное состояние.

Всегда можно постараться разобраться в сложившихся обстоятельствах и найти, подходящее Вам, решение. Человеку, который находится в трудной жизненной ситуации, бывает действительно сложно самостоятельно найти выход из нее, построить жизненную перспективу. В такой ситуации очень нужен профессиональный взгляд со стороны и живой диалог с психологом. При очном общении с психологом, Вы сможете поделиться своей ситуацией и переживаниями. Вас выслушают и услышат, помогут найти правильное решение.

В моменты, когда Вас одолевают суицидальные мысли, чтобы справиться с ними Вы можете воспользоваться дыхательными техниками. Попробуйте расслабить плечи и верхние мышцы груди, когда дышите. Делайте это сознательно при каждом выдохе. Дело в том, что в стрессовых ситуациях, когда человек напряжен, для дыхания не используются мышцы диафрагмы. Их предназначение в том, чтоб опускать лёгкие вниз, тем самым расширяя дыхательные пути. Когда мы взволнованы, чаще используются мышцы верхней части груди и плеч, которые не способствуют работе дыхательных органов в полном объеме.

Милана, рубрика ""Вопрос психологу"" предполагает один вопрос и один ответ, поэтому я предлагаю вам создать тему в рубрике ""Личный кабинет"" или позвонить на наш телефон экстренной психологической помощи: 8-495-989-50-50, чтобы в режиме диалога обсудить все беспокоящие Вас чувства и переживания.

С уважением, консультант службы.";1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Суицидальные мысли и намерения, тревога, страхи
Здравствуйте, Эмили!

Ваше обращение говорит о том, что сейчас Вас посещают мрачные мысли, но также Вы ищете способ справиться с ними. Обращаясь к нам в службу и рассказывая о своих переживаниях, Вы делаете шаг в верном направлении.

Из вашего обращения не ясны причины, которые приводят Вас к таким мрачным мыслям. Эмили, не забывайте, что всегда есть возможность разобраться в ситуации, которая может являться причиной подобных мыслей, чтобы найти действительно лучшее решение и, в последующем, выход из неё.

Также, хотелось отразить, что важно делиться своими переживаниями с близкими Вам людьми, чтобы не оставаться наедине с той болью, которую вы испытываете сейчас. Нужно давать выход эмоциям и чувствам, чтобы они не давили на Вас изнутри. Таким образом, Вы снизите не только остроту своих переживаний, но и начнете работать над сложившейся ситуацией и двигаться в сторону ее улучшения.

В случаях, когда негативные переживания переполняют Вас, можно применять следующие способы оказания помощи себе во время переживания суицидальных мыслей:

- держать в руках кубик льда пока он полностью не растает, далее сосредоточиться на ощущении холода;

- принятие холодного душа;

- сосредоточиться на своих чувствах. Подумать о запахах, вкусах, телесных ощущениях, звуках, которые возникают. Это поможет контролировать мысли;

- выровнять дыхание, дышать медленнее, чем обычно;

Эмили, Вы спрашиваете, что сделать, чтобы «появилось желание жить». Для этого Вы можете попробовать воспользоваться следующими способами:

1) Завязывайте контакты с другими людьми. Парадоксально, но в мире, где связаться с человеком с помощью технологий ничего не стоит, многие чувствуют себя изолированными. Вам может казаться, что вряд ли вам это будет по душе, но согласно исследованиям, люди часто испытывают подъем настроения от общения с незнакомыми людьми.

2) Заведите новое хобби. Начните учиться игре на музыкальном инструменте или займитесь новым видом спорта. Чтобы повысить интерес, найдите единомышленников, увлекающихся тем же самым. Вы сможете многому у них научиться и завести хороших друзей.

3) Читайте вдохновляющую литературу и цитаты о жизни. Бессчетное количество людей писали или высказывали прекрасные мысли о жизни и ее природе. Вдохновляйтесь жизнью через их слова.

4) Составьте список имеющихся у вас возможностей. Представьте все то, что вы можете сделать за то время, что у вас есть. Запишите пять желаемых достижений в жизни. Представьте все возможные варианты прожить жизнь захватывающе и интересно.

Эмили, также, Вы всегда можете обратиться на телефон «Горячая линия» экстренной психологической помощи МЧС России

(+7(495)989-50-50), где в режиме живого разговора обсудить с психологом беспокоящие Вас мысли. Так же можно открыть тему в рубрике «личный кабинет» и пообщаться с психологом в формате диалога, чтобы получать психологическую помощь.

С уважением, консультант службы.";1;0;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0
"Конфликты, непонимание с близким человеком
Здравствуйте, Анна.

Сейчас Вы находитесь в подавленном состоянии из-за того, что у Вас возник конфликт с человеком, с которым Вы пребывали в близких отношениях. В текущей ситуации Вы не смогли найти поддержки в своем окружении и Вас стали посещать негативные мысли о собственной смерти.

Анна, прежде всего хочу сказать, что Вы правильно поступили, решив обратиться за помощью. Порой действительно бывает важно услышать мнение со стороны, чтобы найти для себя новые варианты выхода из сложившейся ситуации. И сейчас Важно разобраться с тем, что с Вами происходит, прежде чем Вам станет понятно, как Вам действовать дальше.

Ваше текущее состояние можно понять, ведь конфликты с близким человеком действительно могут переживаться очень болезненно, особенно если это грозит расставанием. Совместные воспоминания и планы на будущее, привычный распорядок дня – всё это может казаться утраченным, а дальнейшая жизнь как будто больше не имеет смысла. Это состояние можно охарактеризовать как кризисное и Вам может потребоваться некоторое время прежде чем Вы сможете осознать и принять, то что с Вами произошло. Однако, подобный опыт может быть необходим, для личностного развития, и таким образом Вы получаете возможность лучше узнать саму себя.

Сейчас Вы можете попробовать найти для себя способ переключить своё внимание на какие-то другие аспекты своей жизни, дать себе отдых от текущих переживания, и попытаться восстановить свои силы. Это могут быть специальные упражнения на расслабление (например, дыхательные техники), занятие спортом или творчеством, знакомства с новыми людьми и многое другое.

Вы так же можете попробовать обратиться за очной психологической помощью или позвонить на номера телефонов доверия, для того чтобы более подробно обсудить со специалистом Вашу ситуацию и возможные пути выхода из неё.

С уважением, Дмитрий С.";1;0;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
