rep;r1-;r2-;r3-;r4-;r5-;r6-;r7-;r8-;r9-;r10-;r11-;r12-;r13-;r14-;r15-;r16-;r17-;r18-;r19-;r20-;r21-;r22-;r23-;r24-;r25-;r26-;r27-;r28-;r29-;r30-;r31-;r32-;r33-
"Спасибо большое за ответ!
В столицу переехала, так как выпал шанс на работе поехать в длительную командировку, а в моем городе, вроде, ничего не держало. Друзья конечно есть там, но уезжала я не насовсем. Потом предложили остаться в Москве. Стала думать остаться насовсем, особенно если отношения сложатся. Почему-то казалось, что жизнь наладится сама собой, появятся знакомства, хотя бы на работе будет жизнь кипеть. Поехала, в общем, с мыслью ""лучше сделать и пожалеть, чем не сделать и пожалеть"". Коллег сложно просить о помощи, т.к они почти все в другом городе, писать им и названивать мне неудобно, но это все решаемо, когда есть настроение. Что дают отношения - в принципе нам хорошо вместе с этим человеком, он очень адекватный, еще я в аддикции к нему, не выношу ссор, боюсь уйти - ведь я ноль без палочки, а он, я знаю, будет развиваться дальше, путешествовать, добиваться своих целей. Про то, что нужно начинать с себя, я понимаю, очень остро это ощущаю. Мне хочется, не прерывая эти отношения, обзавестись своей жизнью, стать сильнее, кажется что это или улучшит отношения или убьет, но хотя бы не меня убьет. Но это как ловушка, нет идей и сил, как изменить жизнь, что предпринять. Вероятно из-за сомнений, жить в Москве или уехать - внутренне не принимаю мысль, что я здесь навсегда.";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0
Да, давно ее читаю, уже наверное все темы перечитала. Только если раньше я видела в ее постах чужие баги, сейчас очень многое замечаю в себе. Такое ощущение, что куча иллюзий исчезла и осталась голая правда. Буду благодарна, если вы просто укажете направление, потому что у эволюции кажется актуальным для меня уже просто все подряд. Такое ощущение, что чтение этого блога способно нестабильного человека погрузить в яму самоуничижения.;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Актуальнее всего, по моему, сейчас тема опоры на себя, инфантильности, потеря себя. И как следствие из этого - аддикция в отношениях, либо бытие ""хроническим плюсом"" - выбор партнеров заведомо хуже себя, чтоб не страдала самооценка. Почему чтение блога меня сейчас удручает - потому что есть рекомендации, общие такие, типа ""нужно самостоятельно что-то делать, менять жизнь, любить себя"", а на практике не получается сделать почти ничего кроме прокачки внешнего вида. Парализованность какая-то.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Доброго времени суток! 24 года женатый, работаю в офисе сотовой компании. 3 года назад познакомился с девушкой спустя 8 месяцев устроили свадьбу. Все было замечательно! Уже как 3 неделю отношения как струна. Жена сказала, что чувства пропали, И я стал чужим. Вчера увидел переписку с каким то парнем. Устроил скандал, она чувствует себя виноватой. Спрашиваю, что делать дальше, молчит. Я говорю что во мне не так. Пытаюсь найти проблему. Она все головой понимает, понимает что есть со мной будущее. Но она не счастлива. Перечитал сотню форумов ничего не помогает. Ей не хватает эмоций. Начинает просить развод. Я не смогу его дать, я не смогу без нее. Я не могу;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0
Меня зовут Василий.У меня тяжёлая ситуация.Больше года не могу получить водительские права и сильная депрессия по этому поводу.Ходил 5 раз и никак.Даже купить и то не получается.Как теперь бороться с этой ситуацией и с дипрессией.Живзнь вокруг меня рушится,постоянные скандалы с родными на этой почве больше не могу .Нужен совет.;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0
"Здравствуйте! Мне во время беременности ""посчастливилось"" получить статус ВИЧ - инфицированной( Описывать все ужасы в женской консультации, СПИД центре, роддоме не буду, одно скажу, что получила хроническую бессонницу, кучу страхов, частые приступы депрессии итд. Обратилась к Богу еще будучи беременной, поэтому живу, а так давно уже бы... Служу в церкви левитом, каждый день стараюсь молиться и читать Библию, но мой статус не дает мне покоя. Я хочу еще детей, но как вспомню этот кошмар в роддоме, то просто не могу решиться. Я мечтаю и молю Бога избавить меня от этого ненавистного ВИЧа!!! Переехала в небольшой поселок, церковь тоже маленькая, не могу никому рассказать о своей проблеме, если узнают люди будет беда, у нас все друг друга знают. Ношу все в себе. Почему так хотеться рассказать кому-то? Разве верующий христианин может так жить и так мучиться? Не верю, что ВИЧ причина СПИДА, но у моей церкви свято верят и убеждают людей принимать эту химическую терапию... Я убеждена , что это обман и геноцид. Как жить с этим??? Бессонница уже просто достала, жить не хотеться, но я понимаю, что такие мысли это грех!!! У меня дитя и муж, я просто не имею права так думать... Прошу, пожалуйста, помогите!";1;1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;1;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Здравствуйте. Помогите пожалуйста!!! Мне 32 года, замужем, ребенку 9 лет. Боюсь, что покончу с собой и оставлю ребенка, но и живя с ним, лучше я ему не делаю. Последний год, почти каждый день борюсь с желанием наглотаться таблеток. Они у меня уже даже куплены. Довольно часто у меня случаются вспышки ярости, такое чувство, что она рождается где-то внутри меня и растет, как снежный ком (для этого даже не всегда есть видимые причины) и такое чувство, что если я сейчас не закричу, просто задохнусь. Мне начинает казаться, что окружающие меня люди, специально делают все, чтоб вывести меня из равновесия, обидеть, показать как я мала и ничтожна. Они,как будто смеются у меня за спиной, проверяя, а как я справлюсь еще с этим, и этим. Мне кажется, что мужу до меня нет никакого дела и он живет со мной только, чтоб издеваться, что родители хотят чтоб я жила только ради них, что для друзей я просто носовой платок, в который просто плачутся, но им не интересно, что с ним будет дальше. Я как, волк в клетке, начинаю метаться по квартире, если я не вымещаю свою ярость на муже или родителях, или друзьях, мне становится физически плохо (раскалывается голова, я перестаю есть, спать, начинаю задыхаться). А после скандала, я даже не понимаю, как могла наговорить такое, человеку, который мне дорог. Потом наступает апатия. Я испытываю чувство вины, занимаюсь самоедством. В такие моменты я, вроде бы, адекватна. Понимаю, что я обуза мужу и родителям, что такая мать ребенку не нужна (благо, дом большой, он не становиться свидетелем того, что со мной происходит в моменты скандалов и истерик). Я одна, никто не замечает того, что со мной что-то не так .Каждое утро я встаю с мыслью, что сегодня я положу конец страданиям мужа, родителей, что избавлю их всех от себя. Останавливает только мысль о ребенке, что не могу с ним так поступить. Боюсь, что наступит момент и это меня не остановит. Не хочу жить, ничего не радует, ничего не хочу, только мешаю всем вокруг меня. Почему девять лет назад, я не сдохла на операционном столе? Для чего вообще такие как я появляются на свет?;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте . У меня много тараканов в голове, но самый серьёзный для меня наверно сейчас это то что мамы больше нет .Пять месяцев назад не стало мамы , после этого мая голова разрывается от постоянных попыток убедить себя , что я не виноват . 
Я постоянно думаю о ней .... Периодически реву в подушку что б никто не видел и не знал , но неделю назад девушка удивила мою истерику и пообещала вызвать психушку если я не успокоюсь ... Она говорит то, что я не могу отпустить всё , что у меня в голове - это не нормально .... А мне не удается её убедить что те 8 дней ада которые я пережил до похорон их просто так не стерёшь из памяти что я был тогда слишком сильный . Помогите мне снова научиться радоваться жизни ...Так как сейчас я хочу больше к маме туда чем жить и радоваться .";0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0
Здравствуйте . Сложно сказать, что меня радовало в жизни . Скорее всего меня радовало то чем я занимался работа ,учеба . Чувство вины есть наверно за то что я не успел что нехвотило времени , упорства ... В храм меня сейчас не затащить, маму отпивали уже после похорон и моего отъезда на учебу ... Я больше переживаю за бабушку больше чем за себя и из за этого я постоянно испытываю чувства страха за неё ... Из за своей работы я переодичиски участвую в мероприятиях за рубежом и то время пока меня нет встране я с одной стороны отдыхаю что нет контроля а сдругой я переживаю что если что то плохое случиться я даже не сразу узнаю об этом ... Я пробывал писать маме но как то не очень выходит мысли путаются ...Я часто в голове веду диалоги с ней ... Я осознаю что маму не вернуть и что если она ушла сейчас значит так лучше но от этого не легче ...;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"езжала за границу на заработки. Дела не шли. Была депрессия, по 5 раз ночью просыпадась, постоянно нервничала. Познакомилась девочкой из церкви по сайту. Она звала меня меня к себе домой постоянно. В воскресенье не пришла, сказала, что ребёнок приболел и снова позвала. Хотя, когда я пришла, вроде все нормально с ней было. Она мне рассказывала какой у неё порядочный муж, что у него много девушек подруг и что она нормально к этому относится, что ему нравится общаться с иностранцами. Рассказала о его брате режиссёре. Через недели 2 её муж написал мне, предложил помочь с работой, встретиться, об говорить. При встрече тоже рассказывал, что не смотрит на девушек с неправильными мыслями и т.д. Познакомил с братом режиссером, сказали, что придумают что-нибудь с работой. Просил, чтоб я дружила с ним:""Я бы просто хотел иметь такого друга, чистого, честного, что мне от тебя может быть нужно. От меня никакого вреда..."" Он знал, что у меня парня никогда не было, говорит:""Я никогда не имел отношений с нетронутыми, зачем оно мне надо."" И много такого, чтоб отсечь мою осторожность. Мы общались. Когда я видела его жену, она повторяла некоторые вещи, которые говорил мне он, хотя я не спрашивала.Подтверждала его слова. Еще они показали, что близко приняли.Она говорила:""Ты же своя, ты не чужая и т.д"". Он тоже:""Ты мой дружбан, дружище..."" У меня за 24 года парня не было и то, что произошло, было для меня подобно моральному насилию. У меня из головы не выходит, что он то спину, то живот трогал. И эти кричащие женщины. Я не понимаю, что было с моим разумом. Некоторые вещи я вспомнила только через недели 3 после всего. Есть не могу, каждый день приступы плача. Суицидальные мысли постоянно. Я не понимаю почему его слова так действовали на меня, я верила тому, что он говорил. Как-то он сказал:""Ты хороший человек, но такие долго не живут"". И у меня чувство не завершённости. Я не понимаю, что это. Уже почти 2 месяца прошло, а я все там же. Уверенность в том, что я больше не смогу нормально жить. 
Я знаю, что он хорошо изучил меня, он понимал, что нет и близко мыслей плохих. В первый же день он сказал:""Я понял, ты прозрачная"". Иногда говорил о чем я думаю. При этом всем, зачем меня нужно было склонять к физ близости я ума не приложу, тем более знал, что я из церкви, я дома была у них, с женой общалась. Зачем это надо было?((
Я не могу понять, что со мной тогда происходило. Некоторые вещи я начала понимать и вспоминать через время. От чего это может быть?";1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0
"Ничего. Я была как вялая тряпка. И я не могу объяснить что происходило у меня в голове. Я несколько раз спокойно сказала не трогать меня, потом я не могла говорить, я отошла 2 раза , потом заскочила в ванную и умылась. Когда вышла , я не могла смотреть на него и говорить. А потом меня прорвало, я минуты две повторяла:""Я же сказала не трогай меня"", и потом слёзы пошли, я вообще потерянная была.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"Меня никто не насиловал. Хотел, но у него не вышло. У меня не было никогда отношений с парнями, поэтому я так реагирую на то, что он свои пухлые руки начал распускать. И потому что он убеждал меня постоянно в дружеских намерениях и не только он, жена тоже говорила, что он дружит с девушками без левых мыслей и т.д . Если бы я знала об истинной причине, если бы я поняла. Очень реалистично он делал вид , создавал образ, того, кем не является. Может все эти проблемы, что навалились, ещё депрессия и недосып , может поэтому я так подавалась внушению? Просто я не могу объяснить, такое чувство ,что как во сне все было, и я не понимала к чему это все шло. 

Сейчас работаю, но дома. Общаться не особо хочу. Я не могу делать вид, что все нормально и веселиться , для меня это как лицемерие. 
У меня такое чувство внутри, что я не достойна радости.";0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
" 
Я выхожу только ночью. Я не особо хочу контактировать с людьми. Я и дома ни с кем не общаюсь. А с мужским полом иногда даже и не здороваюсь, я не могу смотреть на них и говорить с ними. Мне кажется, что они неправильно поймут мой взгляд или слова. 
Я хотела пойти на ММА, чтобы выместить свою энергию, я думаю, что это поднимет дух, но опять, там занимаются парни. Когда я что-то говорю или помогаю, я делаю это без левых мыслей, просто так, а люди неправильно могут понять, а я даже не понимаю, что я не так сделала или сказала. Например, заболел одногруппник, температура в универе поднялась, я пошла в аптеку, купила лекарство, чай против простуды, и что ? Это же обычное дело. Это же не значит, что я к нему что-то там чувствую. Это же бред. Нужно снять квартиру, не может найти, какие проблемы, буду поиогать искать. Но в этом случае, я перегнула. Очень доверяла тому человеку, я думала, что он себе не позволит лишнее, просто так общается, просто скучно или нужна поддержка, как любому человеку, ну скучно стало, ну пришёл, посидел. Да, мысли постоянно там, понимаете, у меня и близко не было мыслей иметь с ним какие-то неправильные отношения, я вообще и дружить не очень хотела, но он просил очень, делал вид , что не с кем поговорить. Просто там такие вещи были, которые жене не расскажешь, а человеку выговориться надо, я не имею привычки относится к человеку плохо из-за его неправильных поступков, и когда такому человеку нужна поддержка или помощь, я думала, что надо выслушать. Я же не воспринимала это как повод для нехорошего. Я сама виновата, просто я глупая, может даже и тупая, что не понимала. Они меня сами звали и мне неудобно было отказать, а надо было не идти. 
И как только приходит минута, мысль:""Надо забыть, ничего страшного не произошло"", сразу вспоминаю , что он лезть начал, это все в голове, и я начинаю ненавидеть себя, очень сильно. Никто никогда не прикасался ко мне, никто. Что было со мной,я не знаю. Какое-то чувство пофигизма, напряга, стыда , я не знаю. 
Когда женщины кричать начали, что я их пузатого увести хочу, и соблазняю, Я думала, что сдохну. 
Я люблю их, но не надо было так делать , ещё и публично кричать такие вещи. Мою психику разнесло вдребезги. Я же не стала бы им рассказывать что и как было, это семья... Мать его понять можно, ей без разницы как и что было, главное, чтоб в семье все было хорошо, она переживала за это. Она тогда сказала мне:""Ты, ты, ты забрала у меня 3 дня покоя!"" Жена, понятно, ей не приятно, она видела во мне придателя. Да, они перегнули, напали, но это люди. А ему, видимо, больше делать нечего было. Или он отрабатывает своё умение находить подход. В итоге я сама виновата. И мне все, что происходит, все что вижу или слышу, напоминает об этом. У меня чувство , что я не достойна радости.

Просто я нахожусь не в России, поэтому не могу воспользоваться услугами ""Доверия"". 
Я думаю, что мне нужен психиатр или психотерапевт. У меня никогда не было такого реального желания суицида. Это же не нормально, если здравым умом рассуждать. Но сейчас я не воспринимаю для себя это как что-то не нормальное. Я постоянно думаю об этом. Что-то не так со мной значит. К психотерапевтам после того случая, если честно, идти страшновато, они же сразу просекают психику. Я знаю, что если мне не то что-то сказать, будет только хуже. Если я слышу, что кто-то ругается, мне плохо становится, а если мне что-то с повышенным тоном сказать или не так как-то, сразу слёзы и страх. Я не понимаю, что со мной происходит. 
У меня никогда не было страха или осторожности в общении с людьми, я всех как своих принимала.";1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0
" 
Я не хожу в церковь. Я после того, не могу. Мне все о них напоминает. Священникам рассказывать - себе хуже. Они не понимают моего состояния, и редко кто поверит, что я не имела плохих мыслей. В это могут поверить те, кто меня знает. Я целый день в телефоне, смотрю то, что интересно по ютюб. Если я перестану в телефоне читать или смотреть видео, я начинаю нервничать, и плакать, уже судороги по лицу. 
Я попробую позвонить , найти тел помощи. Просто я не хочу, чтоб дома знали. Они не воспринимают это всерьез (мама), остальные не в курсе. А я вижу, что все серьёзно. Мне даже кажется, что ничего нельзя исправить.
Попробую , может помогут.
Спасибо.";0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Я запуталась в себе и собственной жизни. Мне только 18 лет,а я уже чувствую бессмысленнось продолжить жить дальше.. На сегодняшний день я безмолвное,беззащитное и жалкое существо,которое живет с нескончаемой,тупой болью в душе.Я потеряла способность радоваться каждому дню,общаться с другими,отстаивать свою точку зрения. У меня нет целей,все мечты кажутся несбыточными...А в детстве я была радостным и светлым ребёнком..Что же случилось? Отец,родной папа решил оборвать это счастье..это началось 7 лет назад.папа заболел,у него сильно болела голова,расшатались нервы..он стал поднимать на меня руку,а затем начал бить,всячески унижать,обвинять без причины..я все бы стерпела,но он обижал не только меня..какого это смотреть,как обижают твою маму,самого родного человека?! Я пыталась защищать ее и получала ещё больше..Потом родители делали вид,что все в порядке..заставляли меня молчать и не говорить о тирании в моей семье. А я с детства была послушной девочкой.Никто не помогал мне,многие и не знали о моей беде..я продолжала жить,стиснув зубы..но боль внутри не покидала менч..я стала замкнутой,грубой и очень одинокой..я сторонилась людей и все время плакала.учителя обвиняли меня в неудачах по учебе,сверстники называли странной..Странно,но даже после этого я не держу зла на людей,а лишь боюсь их..Боюсь,что люди могут меня обидеть,они опасные для меня. Я бегу от общества,но не могу существовать без него..были попытки суидцида (конфликты в семье продолжаются).я учусь в хорошем институте, получаю стипендию,помогаю другим..но не могу заполнить дыру в моей душе.у меня мало друзей,нет парня..я знаю,что у меня тяжелая депрессия,низкая самооценка,пароноя( я считаю,что почти все меня презирают и я во всем виновата) ..родные предпочитают закрыть глаза на мою проблему..;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0
" 
Конфликты продолжаются в том же духе. Но отец меньше меня трогает,ведь я уже не маленькая девочка..но ругаемся часто.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
Дело в том,что конфликты начинаются из-за мелочи,какой-то глупости. Отец старательно ищет причину,чтобы придраться. Часто он просто срывает на нас свою злость, нервность от проблем. ( у него нервная работа) Да, иногда отец поднимает на меня руку. Я пыталась с ним об этом поговорить. Но он оправдывается тем,что в детстве его тоже обижали и это нормально. Хотя как я знаю,его не били(;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
"Я уже живу в общежитии,но часто езжу домой. Просто скучаю по маме,по отцу..и жизнь в общежитии не сказка( Папа всегда держит со мной контакт(звонит и пишет мне) На расстоянии он кажется таким родным и хорошим) 
На втором курсе я собираюсь устроиться на работу, чтобы зарабатывать собственные деньги. И стану приезжать реже)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"
Меня тяготит моя неуверенность и необщительность(боязнь того, что меня могут обидеть).Меня есть интересы, взгляды, мнение. Но я не могу их высказать. Я боюсь демонстрировать свои таланты. ( я умею петь и обладаю неплохим умом).Среди других людей я чувствую себя ничтожеством,.А моя пароноя( мне кажется , что люди говорят обо мне гадости и осуждают меня)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Алексей, 27 лет (исполнится завтра), начал работать в Банке (вынужденно, для денег).
Не женат. 
Основной вопрос: как перестать быть слабым, привязчивым, сентиментальным и уязвимым человеком? В жизни не вижу смысла, да и просто жить нет сил. 

Добрый день! Хотел рассказать о той буре, что бушует внутри, которая меня почти что добила.. Пока я занимался поиском работы и денег (которые ставил во главе всего), появилась в моей жизни давняя знакомая, можно сказать -
подруга. Она тогда решилась на покупку машины и попросила меня помочь ей. Я с радостью согласился, при том, что видеться мы стали значительно чаще. Помимо всех операций с покупкой, она попросила меня помочь с обучением вождению (права то у неё есть, но навык забыт). Я опять же согласился и начал потихоньку её учить. Само собой от такого учащения встреч мы стали общаться гораздо ближе. Первый месяц мы просто общались в процессе и всякий раз я замечал некоторый повышенный интерес к своей персоне с её стороны. И это при том, что как женщину я её не воспринимал, хотя она очень хороша для своего типажа. Короче говоря, примерно через месяц наступила интимная близость. Она гораздо опытнее меня и сама мне сказала, что её привлекла моя неопытность. И тут я потерял голову. Она пробудила во мне то, что я никогда ни с кем не испытывал, пробудила чувственность и страсть. Я стал потихоньку верить в себя, как в мужчину и, само собой, привязался.Так прошёл месяц и на этом все резко закончилось. общение мы не прекратили и я продолжил её учить водить, но пробудившаяся чувственность и так оборванная привязанность не дают мне покоя. Я то спокоен, как удав, то нервничаю и выкуриваю пачку сигарет за световой день, меня порой мучают подозрения в том, что она так меня слила и душат слёзы. Мотает меня, как маятник. А если ещё учесть, что я устроился на вынужденную (для денег) работу и она работает (пока что) в соседнем доме, то мне особенно хреново. Наверняка и ей нелегко, но даже если это так, то она справляется с этим значительно лучше. Душат слезы, самые разные мысли, в том числе и суицидальные (чего уж тут таить то). Работать не хочется совершенно, как и на деньги стало совершенно наплевать. Просто хочется не быть, раз уж я настолько слаб. 

Ну а про себя подытожу словами Макса Фрая: ""в данном случае ""я"" — просто слабый, привязчивый, сентиментальный, уязвимый человек...""

Как мне быть? Никто никогда мне не дарил такого восхитительного опыта и никто так резко всё не обрывал. Сексуальной ломки у меня нет, но вот душевная боль страшная.";1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0
"Осталась совсем одна с разберательствами в суде по уголовному делу. Долги, неудачные отношения, нет друзей.(стандартный набор) 
Сейчас идут тяжбы и я совсем не могу ничего есть. У меня сильная бессоница(сплю по 3-4 часа) и неосознанное желание умереть через голод, чтобы хоть как то заглушить боль! Моя мама может попасть под арест, это еще больше отягащает все мое состояние и нежелание даже вставать из за компьютера!!подскажите как заставить себя что нибудь себе приготовить?? Заранее благодарю за ответ!!";0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1
помогут ли мне в моем случае успокоительные?не сделают ли они хуже при том, что мне сейчас нужно хорошо соображать?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"
Спасибо большое за ответ!проанализирую информацию, и напишу сюда через некоторое время, как все продвигаться!может быть это тоже будет кому нибудь полезно!";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Добрый вечер!
Татьяна, 18 лет. Хочу начать с того, что меня на протяжении пяти лет унижали сильно в школе. После этого я стала бояться людей. Мне даже страшно купить что-нибудь в магазине, страшно устраиваться на работу, где приходится контактировать с людьми. Друзья много раз кидали меня и променивали на совершенно противоположных моему характеру людей. Я совсем одна. Мне некому позвонить, некому написать. Маме все равно на мои проблемы, она считает, что я ничего не добьюсь в жизни, говорит что я ничего не умею. Учусь на 3 курсе ненавистной мне специальности. Остался последний год учебы, но я решила переводиться в другой колледж на заочное, так как не выдержу. В группе никто не общается со мной, все считают меня молью, серой мышью, замкнутой. Хочу реализоваться в жизни и показать себя, но я устала бороться. Я устала от вечного одиночества, устала быть всегда и везде изгоем и выглядеть на людях как глупая серая мышь. У меня есть цели по жизни, мечта, но я не верю в ее осуществление. Мне кажется, что я никчемная и тоже начинаю думать, что ничего не добьюсь в жизни. Всем было бы лучше, если бы я не родилась. Я боюсь за свое будущее, боюсь жить дальше.
Очень надеюсь на ваш совет и помощь! Спасибо.";0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0
"Снова здравствуйте))
Спасибо, что ответили мне. Я все таки больше хочу поговорить про дружбу, общение с людьми.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"В основном складываются отношения с людьми, очень похожими на меня, т.е. с довольно таки замкнутыми, часто попадаются слабохарактерные и ведомые.
В первую очередь, друг для меня - это тот, кто всегда придет на помощь. Если меня в дружбе что-то не устраивает, я пытаюсь разобраться с этим.
В основном ""дружба"" заканчивается тем, что я остаюсь одна. Всегда инициатива исходила от меня: я первая звонила, писала, звала куда-нибудь, но это было ненавязчиво, я не каждый день звонила.От них такой инициативы не было. Ни разу кто-то из моих ""друзей"" не позвонил мне первым и не спросил ""как дела?"".
Так что ""дружба"" заканчивается либо тем, что мне надоедает проявлять первой инициативу и мы по тихому расходимся, либо меня заменяют другими.
Например недавно такое случилось и с одногруппницей. Общаемся хорошо уже 2 с половиной года. На 1 курсе всё делали вместе, потом поссорились на 2 курсе, я осталась одна,она стала с другой одногруппницей. Снова помирилась со мной, но уже кинула ее.)) И та девочка начинала отбивать ее, игнорировать меня. Мне все время было неуютно и я ей много раз говорила, что нельзя так просто кидать людей.
Она обещала, что никогда не променяет меня, в итоге сказала, что не хочет общаться со мной и вновь ушла к той девочке, стала смешиваться со ""стадом"", льстить более авторитетным одногруппницам, хотя за спиной их грязью поливает.
И так во всех отношениях. Меня променивают на противоположных моему характеру людей. На примере моей ""подруги"" я не понимаю, почему выбор пал в пользу другой. Как раз таки у другой девочки ужасный характер.
Каждый день спрашиваю себя ""в чем моя вина?что я делаю не так?"". И думаю над тем, что надо исправлять, занимаюсь самокопанием, пытаюсь измениться, но пока безуспешно..";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
