answer;a1-;a2-;a3-;a4-;a5-;a6-;a7-;a8-;a9-;a10-;a11-;a12-;a13-;a14-;a15-;a16-;a17-;a18-;a19-;a20-;q21-;a22-;a23-;a24-;a25-;a26-;a27-;a28-;a29-;a30-;a31-
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Наталка, а Вы - любите именно такой любовью - большой и чистой? (без иронии пишу)? Ведь истинная любовь имеет особые свойства: она вне времени, вне пространства - это, конечно, понятна. Но вот еще одно свойство истинной любви - такая любовь существует и без взаимности. Вот где ""собака зарыта"".";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Но если отсутствие взаимности убивает любовь, но это не любовь вовсе. Эмоциональная зависимость это - похоже, но не то - и ""границей разделения"" является вот что 
Вот эти слова -маркеры:

«Я не чувствую, что живу, когда не состою в любовной связи с ним (с ней)».

«Я не чувствую себя полноценной личностью без него (нее)». Так говорят зависимые.

https://www.perejit.ru/main/zavisimist?i ... z2DgtfXjrl

https://www.perejit.ru/main/zavisimist?id=174";0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Не добавляет. Частая человек всю свою привязанность отдает кому-то или чему-то - одному. Другому человеку, ребенку, работе. Из любимого человека - или дела- создается кумир, который неизбежно падает. Прямо на того, кто его сотворил. Это больно. 
Вы Ваш ли этот случай?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Позвольте уточнить: я не говорю о том, что следует опираться на многочисленные поверхностные отношения. Отношения с каждым человеком - уникальный опыт, почва для взаимного изменения и взаимного влияния. Что дали Вам эти отношения с этой точки зрения? Что Вы открыли в самой себе?;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
" 
Здравствуйте, Ната. 
Год-то закончиться, но проблемы не решаться. 
Давайте-ка с самого начала. Что было - то было. А что сейчас? В чем Вы видите проблемы сейчас? Одиночество? Непонимание? Обида? Не в том, что год сейчас 2012-й проблема, верно? А в чем?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ната, хорошо, спасибо! Так как сформулируем запрос? Хочу получить опыт работы? (не зря докапываюсь, поверьте на слово :) );0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Хорошо! 
Для чего - опыт работы?
И еще - нормально воспринимали - это как? По-пунктам сможете расписать?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"именно в Вас. 
""Не корона, а осанка красит королеву.""
Я задумываюсь сменить работу.
- логично.
А опыт работы для того чтобы работать, не делать ошибок.
- ну, совсем не делать ошибок невозможно. Так не бывает.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Наташа, так ""все проблемы в голову"" не брать нельзя - что ж это будет? Если заболел - нужно лечиться, если с работы уволили - нужно искать новую, Вы согласны? 
Возможно, вопрос в другом - как научится поставить ""фильтр"" - что-то вроде ""решета"", в котором не останется места мелким тревогам и обидам?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Не скажешь, конечно. Это совершенно стандартная ситуация - боятся, про декрет говорят - а на работу все-таки берут.
А все-таки не одна сотня тысяч молодых женщин на работу устраивается каждый год, правда? Ну, а то, что не в курсе Вашей ситуации люди - Вы уж постарайтесь их понять - нет тут их вины - тут скорее повод задуматься - а мои слова не приводят ли кого в смущение? 
А фильтр действительно, нужен. И вот какой: спрашивайте себя почаще - а вспомню ли я эту ситуацию через через год? А через пять? Вспомню? И будет ли для меня это важно тогда? 99% процентов происходящего не вспомнится...вот так вот.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
В чем запутались, Ната?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"а разобраться в ситуации не хотите? Что за ""моральный наезд""? 
Опишите подробно, вдруг чего и надумаем?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Irena,
""Бесконечной и никчему не преводящей цепочки вопросов"" не будет. ;) Пока Вы сами этого не захотите.
Просто - рассказывайте - когда все это началось и что происходит сейчас - сегодня, 06/11/2012. В Вашей теме - словно обрывок фотографии - так, кусочек руки, чье-то платье...А что же было на фото?

А пока - вот. 
Притча о дереве 
У дороги стояло старое засохшее дерево.

Однажды ночью мимо него прошел вор и испугался — ему показалось, что это стоит поджидающий его стражник.

Прошел влюбленный юноша, и сердце его радостно забилось. Он принял дерево за возлюбленную.

Ребенок, напуганный страшным сказками, увидел дерево и расплакался , решив, что это привидение.

Но дерево было всего лишь деревом....";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Доброго Вам дня. Проверьте, пожалуйста, Ваши личные сообщения.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Уточните, пож-та, адрес Вашей почты.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Ваши сообщения не отклоняются, адрес опубликован быть не может. Тем не менее, я уже дважды отправляла сообщения на указанный Вами, Irena, адрес электронной почты 08/11/12 и 20/11/12. Ответа от Вас нет.

Работать на форуме, как Вы говорите, Вам не удобно - мы сделали для Вас исключение, предложив общение через электронную почту. 

Есть еще один вариант для Вас - психологи в реале. Те, что рядом, что принимают очно.";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Христина!
С Праздником Рождества Пресвятой Богородицы!
А как правильно общаться с таким человеком?
Для начала, хорошо бы понимать, на каких правах этот человек входит в Ваш дом? Это родственник, друг или просто знакомый?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Когда - стратегия только одна. Выслушать. Просто Выслушать - ведь часто именно на близких мы и валим все наши страхи, обиды, разочарования...
Выслушать, никак не оценивая...Как Вы слушали когда-то ребенка. 
Дать понять, что Вы его поняли, что Вы видите, что он волнуется, негодует, переживает...
А вот соглашаться и одобрять не надо. 
""Да, я вижу, как ты огорчен. А знаешь, ведь этот вопрос не сложный, а сложные вопросы не имеют простых решений. Да и кто я, чтобы его решать?""
Полностью сосредоточен на себе и своих проблемах, не интересуется другими людьми и при этом очень-очень несчастен
.
А Вы пытаетесь делиться с племянником Вашими проблемами? Сами просите о чем-то?";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Ага, вот так мы и губим своих детей, а потом жалуемся на них же.
Нет. Я уже сама думала об этом. Но вряд ли у меня получится
Получиться. Начать надо. И Благодарить - и радоваться оказанной помощи. Нет, не жаловаться на болезнь, а просить помощи. Разница есть, правда? 
Звонить больному ребенку не так уж и просто (по секрету ...). И о болезнях не распрашивают частенько не от эгоизма, а от страха - от страха потерять пусть выдуманную - но Защиту. Ведь если ""взрослые"" болеют, детям страшно...
Позвольте Вашему племяннику вырости...""стать большим"".";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"
Не за что, Христина!
А просьбу важно еще и ""правильно подать"".";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Любаша,
Конечно, ситуация не простая, и очень важно понять причины такого эмоционального всплеска.
Если я правильно Вас понимаю, Вы расстались с человеком, которого Вы когда-то любили в юности? То есть до момента его ухода из жизни Ваши чувства к ниму никак не проявлялись?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Любаша, Вы вышли замуж по любви...А потом - а что случилось потом? 
Ведь брак - дело трудное, это не только отношение, но и труд, и и заботы по дому, и ...тысяча мелочей...
Эмоции первой влюбленности - уходят. Их не хватает.
И вот - воспоминание о школе. Первая - взаимная ли?- любовь....
Эмоциональный пожар - и чистота воспоминаний, идеализированных, во многом придуманных.
Чего не хватает Вам в вашей семейной жизни? - вот ключевой вопрос. 
Он занимает весь мой разум.
Любаша, наш разум занимает то, чему мы позволяем его (разум) занять...А для чего - это другой вопрос - и ответить на него можете только Вы сами.";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Любаша, понимаете, в чем дело...Вот допустим у Вас есть автомобиль. Удобный и привычный. Но в нем - о ужас - спускает колесо!
Вы что сделаете? Наверняка, колесо поменяете, а не автомобиль. А что же в отношениях в семье? Вместо ""шиномонтажа"", Вы сидите у обочины и с грустью смотрите на проехавшее мимо авто...
А ведь колесо надо менять. Ведь семья - не ""одноразовая"" вещь, нет, можно прожить жизнь в погоне за мечтой, которая идеальна лишь до тех пор, пока она недостижима.
Вы писали о том, что Ваш супруг мягок...Хорошо. Кстати, замечу Вам, что именно Вы выбрали Такого мягкого человека...А почему? А не потому ли, что Вы - сильная, и сильного рядом с собой не потерпите? 
Что Вы скажете, если муж будет стучать кулоком по столу, если Вы будете должны отдавать ему ежедневный отчет - где была, что делала? Куда деньги потратила? Если он не позволит себя перебивать в разговоре? Если будет молча уходить и приходить, когда ему будет нужно? Как Вы уживетесь с таким супругом?";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Любаша, позвольте сразу же поблагодарить Вас за вот эти слова: ""начинать надо с себя..."" - вот просто  :13:  :13:  :13: .
Ведь до этого понимания весьма не просто дойти. 
Да, начинать надо с себя. Да, семья - живой организм, где двое составляют единое целое. Для выживания, это целое должно иметь некие свойства: способность защищаться, обеспечивать жизнь, принимать решения, создавать атмосферу душевного тепла, покоя и т.д. Более верным будет сравнение семьи с самолетом, где есть капитан корабля и второй пилот. Капитан - принимает решение, второй пилот - вносит коррективы. Если капитан заложит слишком крутой вираж, второй пилот погасит рывок.
Не бывает двух капитанов в самолете - разобъется такой самолет.

Вот и вопрос к Вам...
Какое место заняли Вы в Вашем корабле? Несомненно, Вы - капитан.
Да, я сильный человек по жизни, я привыкла принимать решения, идти к цели, нести за все ответственность.
Ваш супруг - и это единственно возможный вариант для Вашей семьи - это второй пилот.
Сейчас Вам не хочется быть капитаном...Возможно. Но тогда Вам нужно изменить Ваш статус и становиться - постепенно- вторым пилотом. Должна произойти передача ответственности, медленная, но не уклонная. Вам придется соглашаться и лишь мягко корректировать действия капитана...Понимаете? Готовы ли к этому?";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Замечательно! Сможете об этом рассказать?
А что мне делать с воспоминаниями об Андрее, как сделать так, чтобы они не вызывали тоску и горечь, а вызывали только светлые чувства?
Позволить воспоминаниям стать именно Воспоминаниями - о прошлом. 
Представьте длинную-длинную дорогу...Позади - ваше прошлое, впереди - будущее. Оглянитесь....пройдите немного вперед. Еще немного...ПУсть фигура ушедшего уменьшается, черты - стираются...Попрощайтесь и с ним словами: ""Теперь я иду вперед""...
И идите, не оборачиваясь...
Это простое упражнение.
Не менее важно молиться об упокоении раба Божьего (имя), поминать его в личной молитве, в Храме.";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Любаша, простите за банальный совет, но очень важна и косвенная похвала - подчеркивающая, как принятое мужем решение верно, удачно и т.д. По схеме: "" Как приятно, что дверь не скрипит!"" (он вчера петли смазал). 
Кстати - не из психологии, а из жизни - постарайтесь, чтобы деньги распределял Ваш муж.
""Я деньги зарабатываю, остальное ты сама""
О, нет...Ты зарабатываешь - вот и решай, как распределять, чтобы на все хватило...
Попробуйте. Это самый мощный способ регуляции отношений в семье.


В день смерти, помимо своей личной молитвы, можно подать записку о поминовении в храме.
Надеюсь, у меня все получится.
Да, получиться. Получается у тех, кто искренне хочет, чтобы получилось.";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Успеха Вам, Любаша.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Барсик!

Да, ситуация очень неприятная, болезненная - и сколько бы не твердили - ""все к лучшему"" - боль и обида остается.
А в душе так тяжело
- конечно, тяжело...

А вот теперь давайте разбираться - вместе. Знаете, ведь очень редко человеку предоставляется возможность понять и услышать самого себя. Вот у нас есть такая возможность.

Воспользуемся? 
Расскажите, пожалуйста, как давно это случилось? Как долго Вы общались? Часто ли случались ссоры - и по какому поводу? 

Жду Вашего ответа,

Светлана";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, уважаемый Автор,
Действительно, жизнь часто ""подкидывает"" ситуации, которые прежде казались невозможными - встретить человека, и понять, что при всей своей непохожести, он чем-то близок и дорог тебе. А ведь особенно привелекательными нам кажуться люди с противоположными чертами характера - они необычны, загадочны, непонятны. Так обычно бывает но, но в каждом случае есть свои тонкости и особенности. Для того, чтобы понять особенности Вашей ситуации и быть уверенной в том, что мы Понимаем друг друга ответьте на следующие вопросы.

1. Расскажите, пожалуйста, как Вы познакомились с этой девушкой? 
2. Почему Вы обратили внимание на нее - какие черты характера привлекли Ваше внимание при первой встрече?
3. Как она относиться к Вам? Часто ли Вы общаетесь? 
4. Что Вы знаете о ее семье? 
5.
мне всего-то надо,чтобы она счастлива была и все
- а как Вы представляете ее счастье? 
6. Как она представляет счастливую жизнь? 
7. Есть ли у Вас разница в возрасте? 

Жду Ваших ответов,
Светлана";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Спасибо за подробный ответ. Вы хотите помочь дорогому для Вас человеку. Но в каком качестве? 
Партнер, старший товарищ, спасатель, учитель? 
Но вот эту самую помощь нельзя оказать сразу, вдруг - это длительный процесс, и по мере продвижения по этому пути и Вы, и Ваша девушка будете меняться. Возможно, после этих изменений Ваши пути разойдуться. Кроме того, Вам придется работать и со своими взглядами, представлениями о жизни - и иногда ломать их.

Какого рода помощь Вы хотели бы получить? 
Вы хотели бы, с нашей помощью, помочь этой девушке или попробуете убедить ее обратиться за помощью к психологу, для того, чтобы она сама определяла что и как она хотела бы изменить в своей жизни?";1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Понятно.
Задача не простая - и лучшая позиция (и самая удобная для данного вида сопровождения) - это позиция Друга.
Именно она позволяет и установить доверительные отношения, но при этом не ""закрывать глаза"" на проблемы и трудности.
Чего не хватает Вашей девушке? Что является причиной вот такого саморазрушающего поведения?
Чего именно она ищет в компании своих друзей? 
Это очень важно понять. Ведь просто так ничего не быват! Почему она выбирает такое окружение? 
Что оно ей дает? Неосуждение? Приятие со всеми недостатками? 
Чем похожи - что общее в их поведении? 

Хорошо бы узнать и понять, как и когда произошло вот это скатывание в виртуальный мир? 
Ведь в виртуальный мир уходят из-за одиночества.

Самая главная и важная задача для Вас на сегодня - научиться Слушать и Слышать ее, принимать, не осуждая - но и не ""растворяясь"" в ней - оставаясь самим собой.
Это первый этап - завоевать доверие и как можно больше узнать о детстве, о семье.
Вы действительно можете стать для нее новой точкой опоры. Постарайтесь избегать и другой крайности - не пытайтесь сделать за нее, то есть Ваша задача - быть рядом, но не проживать ее жизнь.
Вы можете показать ей, что можно жить по-другому - не слоняясь по городу, а интересно, наполненно, осмысленно.
она считает,что психолог ей ничего нового не скажет
- ничего нового - по сравнению с чем?
Призналась, что у нее ""начальная стадия"" шизофрении.
- а откуда такая информация и насколько она достоверна?";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Простите за долгое молчание.
Да, Вам действительно предстоит очень долгий путь - завоевания ее доверия.
Судя по всему, в наличие есть 2 проблемы - психологический инфантилизм + еще раз подчеркиваю - острая нехватка любви и внимания - недополученного еще в детском возрасте. Как следствие - социальная дезадаптация (уход в выдуманный мир).
Все, что можете сделать Вы сами - это ""приучать"" девушку к Вашей среде, Вашей культуре, Вашим ценностям - нет, не отрицая ее, а показывая свои. Театр, музеи....Загляните в Храм...

Но это все. Дальше нужна работа специалиста - причем очная.";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Максим, 

Да, Вы правы - раньше у Вас была одна цель - выздоровление. И вот - оно настало. А это значит, что цель достигнута, а на ее место должна прийти какая-то другая цель, потому что природа пустоты не терпит - и это верно, что ""Вы не знаете, чего Вы хотите от жизни..."" потому что другой цели пока нет.
Знаете, в Евангелии есть такой повторяющийся эпизод - у больных Христос спрашивает: ""Чего ты хочешь?"" Разве не очевидно, чего хочет больной? Не так-то все просто. Выздоровление будет означать изменение всей жизни человека. Его мир - измениться. Его цель - исчезнет и надо будет искать новую цель. И все-таки...люди говорили, что хотят исцелисться. Максим, давайте разбираться - что происходит сейчас в Вашей жизни?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Максим, 
Давайте попробуем разобраться. 
В жизни - и с болезнью, и без нее - не просто.
И победив самое сложное - болезнь - стыдно пасовать перед здоровьем, даже если болезнь кажется ""привычно-уютной.""
Мир не плох и не хорош - он такой, каким ты его видишь.

А теперь - о работе. Только ли вопросы стали причиной увольнения? Кем Вы работали?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Максим, добрый день.
питон писал(а):при одной мысли о работе мне мутило и начиналась дрожь в теле !
А какая деятельность вызывает положительные эмоции?
питон писал(а):испытывать судьбу и искать работу ? Как Вы думаете ?
Испытывать судьбу - нет, искать работу -да, но по душе, если это возможно.
питон писал(а): Отец говорит что вся жизнь состоит из преодоления и борьбы -он прав ?
Конечно, Ваш отец прав. Вы когда-нибудь наблюдали за маленькими детьми? Наблюдали, как много уходит сил и времени на то, чтобы просто дотянуться до игрушки? А как дети учатся ползать, ходить?! Уже первый год жизни полон разных проблем и трудностей. И Вы это преодолевали. Вы также преодолели болезнь. Только это для Вас более естественное состояние, чем, например, борьба за право быть счастливым.
Максим, расскажите, пожалуйста о своем близком окружении. О тех, кто для Вас близок и дорог.";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Максим, добрый вечер!
питон писал(а): По настоящему мне дорога только сестра старшая Татьяна
Сколько ей лет? Что Вы цените в ней?
питон писал(а): Отец меня променял на похоть и это очевидно
Родители в разводе?
питон писал(а): А потом мне все говорят ,как тебе хорошо, что ты без забот, но это же состояние не купишь даже за миллиард ! Надо уметь быть беззаботным и радостным, и свободным
Чье это мнение?
Максим, Вы обратились за помощью, и мы постараемся Вам помочь. Не в правилах форума прерывать общение с нуждающимися в помощи. :)
P.S. Первый вопрос из предыдущего письма не снимается.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Он и мне то подачки кидает ради себя и своего ЭГО
питон писал(а): Ну что я сделаю если я эгоист((((
Ничего общего не наблюдаете?
Максим, Вы ничего не написали про маму. Какие у Вас с ней отношения?
Есть ли у Вас друзья?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Валентин,
Обязательно постараюсь ответить на Ваш вопрос подробно. Пожалуйста, уточните, сколько лет ребенку, каков состав Вашей семьи, когда произошла попытка суицида и знаете ли Вы ее причину? 

Вы правильно поставили вопрос: ""как помочь пережить"". Это самое главное.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Валентин, первое - не скрывайте от дочери своих истинных чувств - и страх, и гнев, и облегчение от того, что она жива. 
НО: не обвиняйте и не стыдите.
1. Главное, что нужно дать почувствовать Вашей дочери - Вы любите ее и дорожите ей.
2. После того, как состояние здоровья дочери стабилизируется, вам в обязательном порядке будет необходимо обратиться за очной помощью психологов. Это - обязательно.
3. В том случае, если врачи сочтут нужным поместить вашу дочь в специализированный реабилитационный центр, ни в коем случае не отказывайтесь. 
4. Помните о том, что попытку суицида ваша дочь совершила не просто так, а значит, он может ее повторить в том случае, если причина ее не будет выявлена и устранена. Суицид - это ""крик о помощи"" и понимании. Именно родители должны сейчас обеспечить это понимание и принятие. Будьте внимательны, терпеливы и деликатны.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Валентин, а еще - если есть желание, хорошо бы родителям начать посещать Храм.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"А для нас это важно. Определяйтесь. Просто ""поговорить"" - нет, не получится. В каждом слове, мысле, деле, мы вынуждены выбирать. Мой выбор - оказание помощи - выбор профессии. Теперь слово за Вами.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Антон. Меня зовут Елена, я буду с вами работать. Прочла Ваше сообщение и подумала вот о чем: сколько испытаний выпало на вашу долю, а вы продолжаете бороться за себя и за свою жизнь! Вы продолжаете искать возможность справиться с жизненными обстоятельствами. Давайте делать это вместе. Расскажите мне о себе, о своих увлечениях, о своих планах, о своих желаниях. Для меня важно понять какой Вы человек, что для Вас важно, а что нет. Понимая это, можно понять какие ресурсы вам нужны и какую именно помощь вы ожидаете от психолога. 
С уважением, Елена.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Здравствуйте, Антон. Спасибо Вам за ваш ответ. У вас позади тяжелая битва с вашей болезнью, она еще продолжается, но вы чувствуете, что болезнь отступает. Понятно, что в душе наступает опустошение. Раньше у вас была одна цель - ВЫЖИТЬ. Теперь цель поменялась, теперь эта цель - ЖИТЬ. Оказывается, что выжить было легче, чем просто Жить. Вам нужно начинать все с начала, собирать себя ""по кусочкам"", ставить новые цели и задачи. Давайте подумаем вот о чем, какие ближайшие задачи вам предстоит решить?";0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Добрый день, Антон. Что ж, давайте займемся прояснением целей. И начнем мы с Вами не с целей, т.к. в голове пока туман, а с желаний и мечтаний. Для этого предлагаю выполнить упражнение, которое называется «Лист желаний». Цель этого упражнения прояснить для себя самого ваши желания и мечты. Очень важно понять что приходит вам на ум – желание или мечта , потому что из желаний вырастают наши жизненные цели, а вот из мечты мало что получается, если она не конкретна, то и цель мы не можем себе поставить. Нет цели – нет движения по жизни. 
На чистом листе бумаги в столбик запишите все, о чем вы любите помечтать. Не нужно описывать ваши мечтания подробно, достаточно одной фразы, например: «Я мечтаю об окончании университета или о блестящей защите диплома или о успешной работе или о хорошей и крепкой семье и т.д ». Хорошенько подумайте, что это — Желание или мечтание? Если затрудняетесь с ответом, попробуйте представить свою жизнь — при сохранении тех же условий, в которых вы находитесь сейчас —
1) Через месяц
2) Через полгода.
3) Через год.
4) Через два года
5) Через пять лет
На каком из этих этапов у вас может появиться семья или собственный дом или любимая работа? Если ваш ответ — «ни на каком», это — мечтание. Поставьте пометку «-»(минус) напротив фразы, в которой оно выражено.
Если же вы почувствуете, что, допустим, лет через пять сможете получить интересную и хорошо оплачиваемую работу или к этому времени у вас будет семья и вы будете думать о детях — значит, речь идет о желании, которое очень скоро может начать воплощаться в жизнь. Поставьте пометку «+» напротив него.
Вот как будет выглядеть ваш «лист мечтаний»:
1. Я мечтаю о

2. Я мечтаю о

3. Я мечтаю о

4. Я мечтаю о

5. Я мечтаю о

Теперь перепишите этот список, только выкиньте из него все пометки с минусами. Оставьте лишь плюсы. Это — те желания, с которыми вы уже можете начинать работать.
Еще одно отличие желания от мечты заключается в том, что мечты отнимают силы, а Желание — придает.Давайте впустим в Вашу жизнь Желания, и они обязательно наполнят ее новым смыслом.";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Здравствуйте, Татьяна!
Начнем не совсем обычно. Вы обратились за помощью. Хорошо. Первый шаг сделан. Расскажите, пожалуйста, что Вы ждете от психолога и чего Вы опасаетесь.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Татьяна, давайте вместе сформулируем задачу для психолога, хорошо? (Кстати, работу мы уже начали, так что это первое задание).
Итак, ""Я хочу научиться..."" - чему?";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Да...совсем-таки ничего? А все-таки?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
А если я предложу Вам сделать небольшой эксперимент -рискнете?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Задача такая - простая, как апельсин - приходите в продовольственный магазин, предварительно нагуляв аппетит. 
Сделаете? (часика два активно погуляйте, а лучше перед тем почти не завтракать). Затем Вы можете выбрать что-то одно. Или еда, или напиток - но что-то одно. 
То, что ЗАХОЧЕТСЯ, по -настоящему....Выбираете, съедаете-выпиваете зная, что это все, что Вы можете сейчас съесть или выпить. Какие ощущения? Что получается? Запомните.


Сможете завтра с утра начать?";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Ясно, должного голода не было....вот такого рычащего, как тигр.
Попробуем еще раз - сможете воздержаться от пищи часов 6-7? А потом немного поесть...Чем проще будет пища, тем лучше.";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Великолепно! Можно - но чур - оголодать как следует! ;) 
Кстати, а в бассейн Вы часто ходите?";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ну Вы как ребенок...Газировку в пустой желудок - фантастика просто. А что с аппетитом? Наладился?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
